sha,message,author,date,url,code_size
4d609944bc0f682941b53b14c2734e485b791950,"converted units to pylab namespace

svn path=/trunk/matplotlib/; revision=849",jdh2358,12/30/2004 10:45:55 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4d609944bc0f682941b53b14c2734e485b791950,6664349
6682a36e8a0ea4f0b0f3abdbf8166fcd904e989a,"sync to 0.70

svn path=/trunk/matplotlib/; revision=847",jdh2358,12/30/2004 10:29:00 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6682a36e8a0ea4f0b0f3abdbf8166fcd904e989a,6664433
a59743d849cf68860ec2b60f96f6c6340f4f1fce,"finished event picker

svn path=/trunk/matplotlib/; revision=846",jdh2358,12/30/2004 05:50:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/a59743d849cf68860ec2b60f96f6c6340f4f1fce,6664244
ddc5cf93a124c0842c1c65bf9f12e919843b250c,"update to event handling

svn path=/trunk/matplotlib/; revision=845",glielens,12/30/2004 05:16:21 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ddc5cf93a124c0842c1c65bf9f12e919843b250c,6663824
10d07a9e916a2628e73d04edc42fb94e11067301,"refactored events, again

svn path=/trunk/matplotlib/; revision=844",jdh2358,12/30/2004 05:10:15 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/10d07a9e916a2628e73d04edc42fb94e11067301,6663919
cbdd740b239a790ea4a17752e793da24a4be38a4,"refactored events, again

svn path=/trunk/matplotlib/; revision=843",jdh2358,12/30/2004 05:05:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/cbdd740b239a790ea4a17752e793da24a4be38a4,6663950
4695b3cf0dace4e9daad9eb04725b2b34b43bd2b,"refactored events, again

svn path=/trunk/matplotlib/; revision=842",jdh2358,12/30/2004 04:54:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4695b3cf0dace4e9daad9eb04725b2b34b43bd2b,6663926
1370df7cbcb57c578ece37656b16d7aa327ca653,"refactored events, again

svn path=/trunk/matplotlib/; revision=841",jdh2358,12/30/2004 04:32:44 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1370df7cbcb57c578ece37656b16d7aa327ca653,6664117
d2ae810caeaac3f27f60720d992a13ccb1d17f12,"added picker

svn path=/trunk/matplotlib/; revision=840",jdh2358,12/30/2004 04:16:07 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d2ae810caeaac3f27f60720d992a13ccb1d17f12,6664198
e81550396bbf93aa92592c1ac42a782f1f9fa660,"added coord to key press/release events

svn path=/trunk/matplotlib/; revision=839",glielens,12/30/2004 03:57:23 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/e81550396bbf93aa92592c1ac42a782f1f9fa660,6660974
d4ae00da18caa36c829c68c5a63e1ca2ef9da3a9,"added location to keypresses

svn path=/trunk/matplotlib/; revision=838",jdh2358,12/30/2004 03:16:57 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d4ae00da18caa36c829c68c5a63e1ca2ef9da3a9,6660962
bc2621bc0f2f5024c206dd6e210f01307e0b217d,"added location to keypresses

svn path=/trunk/matplotlib/; revision=837",jdh2358,12/30/2004 03:16:25 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/bc2621bc0f2f5024c206dd6e210f01307e0b217d,6660958
30fdef6958272d2bda5ed4309e202a039f0d9f49,"added key events

svn path=/trunk/matplotlib/; revision=836",glielens,12/30/2004 09:18:43 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/30fdef6958272d2bda5ed4309e202a039f0d9f49,6658986
280679e6b1b8c83d5064ac1cd9a38184835737fe,"handled visible property property on all artists

svn path=/trunk/matplotlib/; revision=835",jdh2358,12/30/2004 03:52:57 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/280679e6b1b8c83d5064ac1cd9a38184835737fe,6658444
bf17e077426318d2774b0f1e6901a41f1c8773d7,"prepping for 0.70

svn path=/trunk/matplotlib/; revision=834",jdh2358,12/29/2004 11:42:16 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/bf17e077426318d2774b0f1e6901a41f1c8773d7,6657981
0c5cb9b5aa33e93d76e8c0addf326f19dbc4bd8e,"prepping for 0.70

svn path=/trunk/matplotlib/; revision=833",jdh2358,12/29/2004 11:27:17 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/0c5cb9b5aa33e93d76e8c0addf326f19dbc4bd8e,6657873
c68a3eb26647699d62e78f846f6b59ea9e1f138b,"update to new event handling, but still need key events...:-(
to do tomorrow...

svn path=/trunk/matplotlib/; revision=830",glielens,12/29/2004 10:08:46 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c68a3eb26647699d62e78f846f6b59ea9e1f138b,6657811
eaf2c339650db3ac5c4c2f4ed66eb6d378fda2f9,"updated keypress examples

svn path=/trunk/matplotlib/; revision=829",jdh2358,12/29/2004 04:49:34 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/eaf2c339650db3ac5c4c2f4ed66eb6d378fda2f9,6660539
6eb33957532bfc5c0db8da7051b3fcc239bd3a38,"fixed toogle images for extent

svn path=/trunk/matplotlib/; revision=828",jdh2358,12/29/2004 05:02:18 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/6eb33957532bfc5c0db8da7051b3fcc239bd3a38,6659741
b951fb0806b771ac85c6fbbbf34fe4ce6e5b626b,"fixed toogle images for extent

svn path=/trunk/matplotlib/; revision=827",jdh2358,12/29/2004 04:59:33 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/b951fb0806b771ac85c6fbbbf34fe4ce6e5b626b,6659806
a65bb849be594e397b4d3f6852ed5aa569a4b8f0,"fixed toogle images for extent

svn path=/trunk/matplotlib/; revision=826",jdh2358,12/29/2004 04:54:24 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/a65bb849be594e397b4d3f6852ed5aa569a4b8f0,6659675
c7bd93fefa3eddf39b3b938dfa872f7e57f14abf,"added toggle images example

svn path=/trunk/matplotlib/; revision=825",jdh2358,12/29/2004 04:48:37 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/c7bd93fefa3eddf39b3b938dfa872f7e57f14abf,6659335
c2360f03f5a6c095a317d44599bf5a25fd4ef7c1,"added toggle images example

svn path=/trunk/matplotlib/; revision=824",jdh2358,12/29/2004 04:46:29 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/c2360f03f5a6c095a317d44599bf5a25fd4ef7c1,6659347
90e673afb431b6fb974e642dd47d9b82d243fea3,"added toggle images example

svn path=/trunk/matplotlib/; revision=823",jdh2358,12/29/2004 04:44:46 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/90e673afb431b6fb974e642dd47d9b82d243fea3,6659330
90d944c830bdc8c813961d620b1977f1d5cea79a,"major event handling refactor

svn path=/trunk/matplotlib/; revision=822",jdh2358,12/28/2004 11:49:14 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/90d944c830bdc8c813961d620b1977f1d5cea79a,6658488
7499f7c7eeedbe6692b3f2716bc9c5fb2c500352,"major event handling refactor

svn path=/trunk/matplotlib/; revision=821",jdh2358,12/28/2004 11:43:23 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/7499f7c7eeedbe6692b3f2716bc9c5fb2c500352,6658257
629e83dbd0d5c8de1f965a3b743e043ed8f90da0,"reverted tkagg show, sigh

svn path=/trunk/matplotlib/; revision=820",jdh2358,12/28/2004 08:25:47 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/629e83dbd0d5c8de1f965a3b743e043ed8f90da0,6656453
79bd9ca623ae90591e5a8f7c54b3263771aa29cb,"fixed mathtext color bug

svn path=/trunk/matplotlib/; revision=819",jdh2358,12/27/2004 06:48:56 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/79bd9ca623ae90591e5a8f7c54b3263771aa29cb,6655100
ad484fa57decc41c486e30481beedc11c2dc342e,"added shadow effect

svn path=/trunk/matplotlib/; revision=817",jdh2358,12/27/2004 06:42:59 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ad484fa57decc41c486e30481beedc11c2dc342e,6654953
e945650f769405d099a6d90ae78a944e196e4daf,"added shadow effect

svn path=/trunk/matplotlib/; revision=816",jdh2358,12/27/2004 05:58:28 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/e945650f769405d099a6d90ae78a944e196e4daf,6654883
63bb7578fcfc28d98912b61dd5da70c291999a7d,"added pie charts

svn path=/trunk/matplotlib/; revision=815",jdh2358,12/27/2004 04:17:58 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/63bb7578fcfc28d98912b61dd5da70c291999a7d,6651376
d391a58dd63e61f654b00d77275ee714a7466a6f,"SC 24/12/2005

svn path=/trunk/matplotlib/; revision=814",N/A,12/24/2004 11:05:35 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/d391a58dd63e61f654b00d77275ee714a7466a6f,6646376
89a248d1b78651175320065bc6ea19ffc400a62c,"fixed some text rotation bugs

svn path=/trunk/matplotlib/; revision=813",jdh2358,12/23/2004 06:10:44 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/89a248d1b78651175320065bc6ea19ffc400a62c,6646355
565d614e1951a43a0b1b9f65990eccb45a2a2351,"fixed some kwarg text processing bug

svn path=/trunk/matplotlib/; revision=812",jdh2358,12/23/2004 05:05:07 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/565d614e1951a43a0b1b9f65990eccb45a2a2351,6644698
4eb54459ac48110e900c1d932ed7d64b32c75fe5,"SC 23/12/2004

svn path=/trunk/matplotlib/; revision=811",N/A,12/23/2004 03:48:19 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4eb54459ac48110e900c1d932ed7d64b32c75fe5,6644533
b62c9bd6cc7a34b3847e4215f2ea4b2d1c9cf95b,"syncing to 0.65.1

svn path=/trunk/matplotlib/; revision=809",jdh2358,12/22/2004 08:57:09 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b62c9bd6cc7a34b3847e4215f2ea4b2d1c9cf95b,6643828
6c963892dfe34cebab411dfa1ad7cc1451c288ab,"syncing to 0.65.1

svn path=/trunk/matplotlib/; revision=808",jdh2358,12/22/2004 08:33:31 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6c963892dfe34cebab411dfa1ad7cc1451c288ab,6643377
67b109cac54d77db10261bc9aaca0234435a98b6,"syncing to 0.65.1

svn path=/trunk/matplotlib/; revision=807",jdh2358,12/22/2004 07:28:45 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/67b109cac54d77db10261bc9aaca0234435a98b6,6643297
576d6d0823697e15db9dc606fd92ceefb9d7199c,"fixed some problems with colorbar updates in interactive mode

svn path=/trunk/matplotlib/; revision=806",jdh2358,12/22/2004 06:19:39 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/576d6d0823697e15db9dc606fd92ceefb9d7199c,6643288
d47869725e695a9f3f4ee217cea0d16a015bd234,"fixed some problems with colorbar updates in interactive mode

svn path=/trunk/matplotlib/; revision=805",jdh2358,12/22/2004 06:18:38 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d47869725e695a9f3f4ee217cea0d16a015bd234,6643582
e3b5cf2f96893e719cf05279c836e09c56a3d361,"refactored class toolbar in tkagg to support embedding

svn path=/trunk/matplotlib/; revision=804",jdh2358,12/22/2004 04:43:09 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/e3b5cf2f96893e719cf05279c836e09c56a3d361,6642439
18dca6619db9c3844bcfc56580362f3a60b54f53,"refactored axes management

svn path=/trunk/matplotlib/; revision=803",jdh2358,12/21/2004 11:31:01 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/18dca6619db9c3844bcfc56580362f3a60b54f53,6642326
625e06059f82d69bb834ee7e84419cdcd2fc8183,"fixed duplicate draw bug in tkag

svn path=/trunk/matplotlib/; revision=802",jdh2358,12/21/2004 09:10:50 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/625e06059f82d69bb834ee7e84419cdcd2fc8183,6641188
33ec04023b27d367c49eb2b866642b1c7fa63604,"fixed duplicate draw bug in tkag

svn path=/trunk/matplotlib/; revision=801",jdh2358,12/21/2004 09:06:19 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/33ec04023b27d367c49eb2b866642b1c7fa63604,6641189
50060e16a4a007ded8f6c15a00819611c82f529c,"lots of image optimizations

svn path=/trunk/matplotlib/; revision=800",jdh2358,12/21/2004 05:54:29 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/50060e16a4a007ded8f6c15a00819611c82f529c,6640953
24dcc64cdc6275ee9214a4500bb9367413d588fa,"lots of image optimizations

svn path=/trunk/matplotlib/; revision=799",jdh2358,12/21/2004 05:39:50 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/24dcc64cdc6275ee9214a4500bb9367413d588fa,6640951
95d668162e49ad55ed05ecaef16b727838f63ada,"figimage fix plus tkagg destroy patch

svn path=/trunk/matplotlib/; revision=798",jdh2358,12/20/2004 07:15:58 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/95d668162e49ad55ed05ecaef16b727838f63ada,6640491
f3924f43af9612c4da002d33f100716a9f2eccd0,"refactored tk toolbar to support embedding

svn path=/trunk/matplotlib/; revision=797",jdh2358,12/19/2004 03:54:39 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/f3924f43af9612c4da002d33f100716a9f2eccd0,6640374
061d2d5f617fb94ef9b16f2d4e885055c8bd1fde,"handle missing sys.argv for modpython

svn path=/trunk/matplotlib/; revision=796",jdh2358,12/17/2004 03:20:21 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/061d2d5f617fb94ef9b16f2d4e885055c8bd1fde,6639375
204a69281f145ca7fe9d9166e316591b16f27a27,"handle missing sys.argv for modpython

svn path=/trunk/matplotlib/; revision=795",jdh2358,12/17/2004 03:09:43 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/204a69281f145ca7fe9d9166e316591b16f27a27,6639584
0747f6a6c1777fc64ebe19ac04b8cae015fe06cb,"fixed gd cacheing bug

svn path=/trunk/matplotlib/; revision=794",jdh2358,12/17/2004 03:06:03 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/0747f6a6c1777fc64ebe19ac04b8cae015fe06cb,6639506
4063a7f0f39d0f4775ea294bc3f499730a4f47f4,"SC 17/12/2004

svn path=/trunk/matplotlib/; revision=793",N/A,12/17/2004 02:17:36 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/4063a7f0f39d0f4775ea294bc3f499730a4f47f4,6638882
b56bc8f646e9427fef76f9995df10f4dab5d9a52,"SC 16/12/2004

svn path=/trunk/matplotlib/; revision=792",N/A,12/16/2004 12:48:06 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b56bc8f646e9427fef76f9995df10f4dab5d9a52,6638838
335ac313659cafe8b86a115f6d0cf46007e786f2,"SC 15/12/2004

svn path=/trunk/matplotlib/; revision=791",N/A,12/15/2004 03:20:51 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/335ac313659cafe8b86a115f6d0cf46007e786f2,6638845
bb37716f45c56bc8f248a22a5f4f6bb1403662e9,"15/12/2004

svn path=/trunk/matplotlib/; revision=790",N/A,12/15/2004 01:45:57 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/bb37716f45c56bc8f248a22a5f4f6bb1403662e9,6639531
b68bbdcef654770b1f7fa49c611bfd4d7d4e5ceb,"added linestyles to collections

svn path=/trunk/matplotlib/; revision=789",jdh2358,12/15/2004 12:15:38 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/b68bbdcef654770b1f7fa49c611bfd4d7d4e5ceb,6639444
f2c25392a836ede4eb95f31fb02fdfb058d06d81,"applied nadias setupext fix for contour

svn path=/trunk/matplotlib/; revision=788",jdh2358,12/14/2004 11:26:13 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f2c25392a836ede4eb95f31fb02fdfb058d06d81,6636262
3daa977ba9349fbbc3cf7653f9aad9b594909761,"pychecker fixes

svn path=/trunk/matplotlib/; revision=787",jdh2358,12/14/2004 10:27:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/3daa977ba9349fbbc3cf7653f9aad9b594909761,6636044
441aa5fcc7fa9d1f681b881cbcee8f5c51932ee2,"pychecker fixes

svn path=/trunk/matplotlib/; revision=786",jdh2358,12/14/2004 10:18:06 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/441aa5fcc7fa9d1f681b881cbcee8f5c51932ee2,6636417
4b41a525025195ba1a968bc9d9b6a49512f8e83c,"rounded out set introsepction docstrings

svn path=/trunk/matplotlib/; revision=785",jdh2358,12/14/2004 07:42:33 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4b41a525025195ba1a968bc9d9b6a49512f8e83c,6640405
841c298b650ff735572d6e12086bb36d009c1b54,"syncing to 0.65

svn path=/trunk/matplotlib/; revision=783",jdh2358,12/14/2004 05:57:00 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/841c298b650ff735572d6e12086bb36d009c1b54,6638767
af5fc9c53ae08b2fb8633b8097b7b69e211ac2a3,"*** empty log message ***

svn path=/trunk/matplotlib/; revision=782",jdh2358,12/14/2004 05:53:29 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/af5fc9c53ae08b2fb8633b8097b7b69e211ac2a3,6638298
1e69d06ba52a8832c3a895c7b261a2c4729dc66b,"sync to 0.65

svn path=/trunk/matplotlib/; revision=781",jdh2358,12/13/2004 06:06:02 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1e69d06ba52a8832c3a895c7b261a2c4729dc66b,6638344
fee4289837f0dffd2a29c7e0f65cfe8c531601db,"13/12/2004

svn path=/trunk/matplotlib/; revision=780",N/A,12/13/2004 04:50:30 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/fee4289837f0dffd2a29c7e0f65cfe8c531601db,6637375
64bd6d308312d8b3ce08dbcd033659b869502a14,"sync to 0.65

svn path=/trunk/matplotlib/; revision=779",jdh2358,12/13/2004 04:29:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/64bd6d308312d8b3ce08dbcd033659b869502a14,6637558
e57bb9f15d5fdd67b8543a483ff3c3d117b38d42,"13/12/2004

svn path=/trunk/matplotlib/; revision=778",N/A,12/13/2004 10:18:04 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/e57bb9f15d5fdd67b8543a483ff3c3d117b38d42,6631640
0c359c1cbccf4b5496df8697952a3d4fedd7768b,"11/12/2004

svn path=/trunk/matplotlib/; revision=777",N/A,12/13/2004 10:07:04 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/0c359c1cbccf4b5496df8697952a3d4fedd7768b,6631604
19fab4204b783c169b30abfb90a8cc4879224b51,"13/12/2004

svn path=/trunk/matplotlib/; revision=776",N/A,12/13/2004 10:02:07 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/19fab4204b783c169b30abfb90a8cc4879224b51,6631602
3a187214b911b1734db9b1e611c77de041f10882,"13/12/2004

svn path=/trunk/matplotlib/; revision=775",N/A,12/13/2004 09:15:23 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/3a187214b911b1734db9b1e611c77de041f10882,6631560
05781908557e583938422103ddce66a433c50669,"added hold kwarg to plot commands

svn path=/trunk/matplotlib/; revision=774",jdh2358,12/12/2004 11:33:30 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/05781908557e583938422103ddce66a433c50669,6631404
413cc969a25d09c3c0a25298d9213d215f913997,"added hold kwarg to plot commands

svn path=/trunk/matplotlib/; revision=773",jdh2358,12/12/2004 11:19:30 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/413cc969a25d09c3c0a25298d9213d215f913997,6628987
dc41d8b6fb1ddc282cb74f6da52a2a8112a57888,"white space fixes for the initial comment

svn path=/trunk/matplotlib/; revision=772",seehuhn,12/12/2004 05:49:37 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/dc41d8b6fb1ddc282cb74f6da52a2a8112a57888,6618873
d5a86e9a8e75c965ab2d4f4354887c0cd7c365a3,"Fix a typo.

svn path=/trunk/matplotlib/; revision=771",seehuhn,12/12/2004 05:42:45 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d5a86e9a8e75c965ab2d4f4354887c0cd7c365a3,6618845
30ab9b7dad435fee78e88c67eee6677f24e9ea96,"Remove fmt and s from the module variable list.
Fix the doc string for the colormap functions.

svn path=/trunk/matplotlib/; revision=770",seehuhn,12/12/2004 05:39:21 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/30ab9b7dad435fee78e88c67eee6677f24e9ea96,6618846
501dd5a26dd5e532aa65d8cb6403f30fa01527a5,"added interactive funcs to pylab

svn path=/trunk/matplotlib/; revision=769",jdh2358,12/11/2004 05:57:27 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/501dd5a26dd5e532aa65d8cb6403f30fa01527a5,6618828
5c0c2a074cb019d4908351d653e82f6107b5509d,"added boilerplate generating code

svn path=/trunk/matplotlib/; revision=767",jdh2358,12/11/2004 04:39:29 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/5c0c2a074cb019d4908351d653e82f6107b5509d,6618772
ac7e2c0931e5fa8f78063f0c3a216d8ec6d9e47d,"added boilerplate generating code

svn path=/trunk/matplotlib/; revision=766",jdh2358,12/11/2004 04:38:26 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ac7e2c0931e5fa8f78063f0c3a216d8ec6d9e47d,6618773
d817812e3e5a222eb4cb4f187cbedecfcf238285,"11/12/2004

svn path=/trunk/matplotlib/; revision=765",N/A,12/11/2004 02:46:47 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d817812e3e5a222eb4cb4f187cbedecfcf238285,6606777
c67a6389761225b57053309aa171bdca6705fb36,"11/12/2004

svn path=/trunk/matplotlib/; revision=764",N/A,12/11/2004 11:34:42 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/c67a6389761225b57053309aa171bdca6705fb36,6607372
e905ef8ae07ccb8d3eedbe86f443788147581945,"11/12/2004

svn path=/trunk/matplotlib/; revision=763",N/A,12/11/2004 09:06:05 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/e905ef8ae07ccb8d3eedbe86f443788147581945,6608266
d25e87a89bfb448c7f9f2c01636c8be310fa344d,"11/12/2004

svn path=/trunk/matplotlib/; revision=762",N/A,12/11/2004 04:43:11 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/d25e87a89bfb448c7f9f2c01636c8be310fa344d,6608884
c3b11031b1a08b265bb776cb15c4e70fc61b1302,"added zorder

svn path=/trunk/matplotlib/; revision=758",jdh2358,12/10/2004 09:35:17 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c3b11031b1a08b265bb776cb15c4e70fc61b1302,6608830
4b174976415863f33f000779da4ecde2cd9b8924,"added contour_demo.py

svn path=/trunk/matplotlib/; revision=757",jdh2358,12/10/2004 08:43:21 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4b174976415863f33f000779da4ecde2cd9b8924,6608719
6e07da6f001e5768fc6b8c67000684e2f825ab8d,"added zorder

svn path=/trunk/matplotlib/; revision=756",jdh2358,12/10/2004 08:34:14 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6e07da6f001e5768fc6b8c67000684e2f825ab8d,6608407
4052525a0888c5fac77cc289917e01e10b8944eb,"added zlevel

svn path=/trunk/matplotlib/; revision=755",jdh2358,12/10/2004 08:30:48 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4052525a0888c5fac77cc289917e01e10b8944eb,6607688
cfb6d710bc85c2d7cc5f47a194a145cf09f57511,"added Nadia's contouring code

svn path=/trunk/matplotlib/; revision=754",jdh2358,12/10/2004 06:46:51 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/cfb6d710bc85c2d7cc5f47a194a145cf09f57511,6608404
8606a128a0a6512a5ac428e622549e6863e59ef6,"added Nadia's contouring code

svn path=/trunk/matplotlib/; revision=753",jdh2358,12/10/2004 06:24:22 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/8606a128a0a6512a5ac428e622549e6863e59ef6,6608437
9c72dfeca7a3dbe97eda48cfcc09a9b36315e203,"added Nadia's contouring code

svn path=/trunk/matplotlib/; revision=752",jdh2358,12/10/2004 06:20:30 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9c72dfeca7a3dbe97eda48cfcc09a9b36315e203,6608340
ca93657416a41334dc7f1f69231c38c7403f8c2f,"added Nadia's contouring code

svn path=/trunk/matplotlib/; revision=751",jdh2358,12/10/2004 05:39:55 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ca93657416a41334dc7f1f69231c38c7403f8c2f,6607128
f9b6b9597ce95cb2572cc0db321866588b498fdb,"added Nadia's contouring code

svn path=/trunk/matplotlib/; revision=750",jdh2358,12/10/2004 05:32:49 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f9b6b9597ce95cb2572cc0db321866588b498fdb,6607132
77ff55b20255c87d6175740e1d61a3ee2808b7b5,"SC 10/12/2004

svn path=/trunk/matplotlib/; revision=749",N/A,12/10/2004 02:51:25 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/77ff55b20255c87d6175740e1d61a3ee2808b7b5,6532440
38066426022b18ede82fa3dd13a4fef84161c628,"SC 10/12/2004

svn path=/trunk/matplotlib/; revision=748",N/A,12/10/2004 02:44:50 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/38066426022b18ede82fa3dd13a4fef84161c628,6532633
a6ec4e5c36567a96bf20f9187346951e62eb8204,"some pylab namespace fixes

svn path=/trunk/matplotlib/; revision=747",jdh2358,12/09/2004 10:29:31 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/a6ec4e5c36567a96bf20f9187346951e62eb8204,6532634
f2bf24f4ef453e94a133bdfc36af9b26b8369f6d,"SC 10/12/2004

svn path=/trunk/matplotlib/; revision=746",N/A,12/09/2004 07:23:23 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f2bf24f4ef453e94a133bdfc36af9b26b8369f6d,6532641
3fb5c1b10b2dc7bb5b4541b544b8c88856344884,"SC 10/12/2004

svn path=/trunk/matplotlib/; revision=745",N/A,12/09/2004 07:16:45 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/3fb5c1b10b2dc7bb5b4541b544b8c88856344884,6531015
bb7b9fcda6d0f4a527179d724c70648e972fbaed,"added Stephens load patch

svn path=/trunk/matplotlib/; revision=744",jdh2358,12/09/2004 05:29:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/bb7b9fcda6d0f4a527179d724c70648e972fbaed,6531258
f210efb0aff44a108239496c877aefe6b7cab2e5,"migrated matlab to pylab and more

svn path=/trunk/matplotlib/; revision=743",jdh2358,12/09/2004 04:05:41 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f210efb0aff44a108239496c877aefe6b7cab2e5,6531149
52a3b0ea2e94a2d6f9cb4f7296ad18a96669063e,"SC 09/12/2004

svn path=/trunk/matplotlib/; revision=742",N/A,12/09/2004 11:35:53 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/52a3b0ea2e94a2d6f9cb4f7296ad18a96669063e,6517504
9c1cd9f0d77e2185f8ca56860dce7db0cf0797ab,"SC 09/12/2004

svn path=/trunk/matplotlib/; revision=741",N/A,12/09/2004 11:04:43 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/9c1cd9f0d77e2185f8ca56860dce7db0cf0797ab,6517499
3d4ed623833f903afa651ef3d9555e4a4814a6c4,"SC 09/12/2004

svn path=/trunk/matplotlib/; revision=740",N/A,12/09/2004 01:52:44 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/3d4ed623833f903afa651ef3d9555e4a4814a6c4,6509908
